"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-1.6307850029379,-3.19203594637284,-1.74114750469369,-1.23117726098298,0.163921600790708,1.71837204568571
"EV_y",-0.030476335258944,-0.0510476505233477,-0.0277462973345597,-0.0205713152644037,0.00273003792438423,0.0233013531887879
"SD_y",0.0186881380464256,0.015992191623454,0.0159356385715528,0.0167086543232446,0.016654534309178,0.0135601328287959
