"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-3.12227660609473,-1.10722649460507,0.233160902483852,2.5840141100305,3.05654989430469,1.16731457771455
"EV_y",-0.0780748962300109,-0.0167433959150434,0.00465059528258438,0.0613315003149675,0.0827254915125953,0.0213939911976278
"SD_y",0.0250057589637021,0.0151219249147533,0.0199458624196501,0.0237349711353718,0.0270649897345824,0.0183275285052247
