"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",3.10304574925994,-0.210199315367674,-2.14265361865838,-1.86899444057278,-3.39428331280986,-1.64483943329817
"EV_y",0.0430465172766488,-0.00523551151373358,-0.0695311658321116,-0.0482820287903824,-0.11257768310876,-0.064295654318378
"SD_y",0.0138723437406346,0.0249073671080982,0.0324509595142348,0.0258331580566852,0.0331668492974342,0.0390893196118572
