"","AA","AB","BA","BB"
"EV_absent",0.767636328790043,0.778895802580702,0.732304809465882,0.747641591756984
"EV_present",0.232363671209957,0.221104197419298,0.267695190534118,0.252358408243016
"SD_absent",0.00912740049296553,0.00990021108630045,0.0123414517839946,0.0133159408102772
"SD_present",0.00912740049296553,0.00990021108630045,0.0123414517839946,0.0133159408102772
"post.theta_absent",1642.79044095689,1367.79044095689,941.790440956888,794.790440956888
"post.theta_present",497.272997085801,388.272997085801,344.272997085801,268.272997085801
"opt.theta_absent",40.7904409568883,NA,NA,NA
"opt.theta_present",13.2729970858011,NA,NA,NA
"max.spread_absent",2.9447560638614,NA,NA,NA
"max.spread_present",2.9447560638614,NA,NA,NA
