"","00","01","10","11"
"EV_n",0.764935124484836,0.7605960974843,0.785159277371121,0.73946403733691
"EV_y",0.235064875515164,0.2394039025157,0.214840722628879,0.26053596266309
"SD_n",0.0106817064512219,0.00734316009502989,0.0203605110044475,0.0148222852763456
"SD_y",0.0106817064512219,0.00734316009502989,0.0203605110044475,0.0148222852763456
"post.theta_n",1204.70301713629,2567.70301713629,318.70301713629,647.70301713629
"post.theta_y",370.205728161065,808.205728161065,87.2057281610654,228.205728161065
"opt.theta_n",38.7030171362896,NA,NA,NA
"opt.theta_y",12.2057281610654,NA,NA,NA
"max.spread_n",1.81443133305513,NA,NA,NA
"max.spread_y",1.81443133305513,NA,NA,NA
