"","00","01","10","11"
"EV_n",0.585200606746906,0.582360103721134,0.576678130242958,0.592309626406911
"EV_y",0.414799393253095,0.417639896278866,0.423321869757042,0.407690373593089
"SD_n",0.0129243941618848,0.00859255765205141,0.0211606026522272,0.0144456547511369
"SD_y",0.0129243941618848,0.00859255765205141,0.0211606026522272,0.0144456547511369
"post.theta_n",849.822646620941,1917.82264662094,313.822646620941,684.822646620941
"post.theta_y",602.36765670949,1375.36765670949,230.36765670949,471.36765670949
"opt.theta_n",60.8226466209407,NA,NA,NA
"opt.theta_y",43.3676567094899,NA,NA,NA
"max.spread_n",0.610099077721603,NA,NA,NA
"max.spread_y",0.61009907772161,NA,NA,NA
