"","AA","AB","BA","BB"
"EV_absent",0.755466029169788,0.756738536192938,0.798738461169518,0.777465371772736
"EV_present",0.244533970830212,0.243261463807062,0.201261538830482,0.222534628227264
"SD_absent",0.00854130537129977,0.00811375723098799,0.0196050320611712,0.0194096332880704
"SD_present",0.00854130537129977,0.00811375723098798,0.0196050320611712,0.0194096332880704
"post.theta_absent",1912.26925591397,2115.26925591397,333.269255913973,356.269255913973
"post.theta_present",618.975276703122,679.975276703122,83.9752767031216,101.975276703122
"opt.theta_absent",33.2692559139727,NA,NA,NA
"opt.theta_present",9.9752767031216,NA,NA,NA
"max.spread_absent",2.02351018614243,NA,NA,NA
"max.spread_present",2.02351018614242,NA,NA,NA
