"","AA","AB","BA","BB"
"EV_absent",0.587232077095261,0.585722705748566,0.549926556734679,0.599859554029233
"EV_present",0.412767922904739,0.414277294251434,0.450073443265321,0.400140445970767
"SD_absent",0.0171064554711721,0.0126128082076209,0.0136606278967497,0.00963363720774391
"SD_present",0.0171064554711721,0.0126128082076209,0.0136606278967497,0.00963363720774391
"post.theta_absent",485.826042444229,892.826042444229,728.826042444229,1550.82604244423
"post.theta_present",341.489190142116,631.489190142116,596.489190142116,1034.48919014212
"opt.theta_absent",33.8260424442285,NA,NA,NA
"opt.theta_present",24.4891901421163,NA,NA,NA
"max.spread_absent",2.98716429145908,NA,NA,NA
"max.spread_present",2.98716429145908,NA,NA,NA
