"","AA","AB","BA","BB"
"EV_absent",0.586085505308127,0.591716507068838,0.555896388071117,0.618745254550395
"EV_present",0.413914494691874,0.408283492931162,0.444103611928883,0.381254745449605
"SD_absent",0.00853227496900757,0.0135117412747487,0.0150614947943364,0.0225896456950589
"SD_present",0.00853227496900757,0.0135117412747487,0.0150614947943364,0.0225896456950589
"post.theta_absent",1952.41691590288,782.416915902883,604.416915902883,285.416915902883
"post.theta_present",1378.86648595574,539.866485955736,482.866485955736,175.866485955736
"opt.theta_absent",25.4169159028834,NA,NA,NA
"opt.theta_present",17.8664859557359,NA,NA,NA
"max.spread_absent",2.31484677109245,NA,NA,NA
"max.spread_present",2.31484677109245,NA,NA,NA
