"","AA","AB","BA","BB"
"EV_absent",0.603407333779806,0.579808661776478,0.552632641076286,0.597289235129964
"EV_present",0.396592666220194,0.420191338223522,0.447367358923714,0.402710764870036
"SD_absent",0.0138908293433968,0.0111741042892023,0.0141819357326355,0.0114421679960006
"SD_present",0.0138908293433968,0.0111741042892023,0.0141819357326355,0.0114421679960006
"post.theta_absent",747.754748194608,1130.75474819461,678.754748194608,1096.75474819461
"post.theta_present",491.465768915442,819.465768915442,549.465768915442,739.465768915442
"opt.theta_absent",32.7547481946079,NA,NA,NA
"opt.theta_present",23.4657689154417,NA,NA,NA
"max.spread_absent",2.55772448739373,NA,NA,NA
"max.spread_present",2.55772448739374,NA,NA,NA
