"","AA","AB","BA","BB"
"EV_absent",0.729304399395284,0.710583438058737,0.730091399441194,0.721934546970687
"EV_present",0.270695600604716,0.289416561941263,0.269908600558806,0.278065453029313
"SD_absent",0.00907185019040667,0.0121775139943977,0.0108795988284456,0.0139617878625011
"SD_present",0.00907185019040667,0.0121775139943977,0.0108795988284456,0.0139617878625011
"post.theta_absent",1748.74321385721,984.743213857211,1214.74321385721,742.743213857211
"post.theta_present",649.080267404129,401.080267404129,449.080267404129,286.080267404129
"opt.theta_absent",80.7432138572115,NA,NA,NA
"opt.theta_present",31.0802674041294,NA,NA,NA
"max.spread_absent",1.23284255534645,NA,NA,NA
"max.spread_present",1.23284255534644,NA,NA,NA
