"","AA","AB","BA","BB"
"EV_absent",0.790717127375317,0.765459235451681,0.749725477876373,0.754344057551225
"EV_present",0.209282872624683,0.234540764548319,0.250274522123627,0.245655942448775
"SD_absent",0.0135290871734058,0.0122360708308023,0.0103752351217574,0.00874505305587135
"SD_present",0.0135290871734058,0.0122360708308023,0.0103752351217574,0.00874505305587135
"post.theta_absent",714.098899948717,917.098899948717,1306.09889994872,1827.09889994872
"post.theta_present",189.003961018865,281.003961018865,436.003961018865,595.003961018865
"opt.theta_absent",45.0988999487172,NA,NA,NA
"opt.theta_present",14.0039610188651,NA,NA,NA
"max.spread_absent",2.40428831778928,NA,NA,NA
"max.spread_present",2.40428831778927,NA,NA,NA
