"","AA","AB","BA","BB"
"EV_absent",0.782616861457932,0.731344907633934,0.743089851025401,0.779470427203336
"EV_present",0.217383138542068,0.268655092366066,0.2569101489746,0.220529572796664
"SD_absent",0.00861565214763226,0.020129143356282,0.00821778594495831,0.0172614333469163
"SD_present",0.00861565214763226,0.020129143356282,0.00821778594495831,0.0172614333469163
"post.theta_absent",1792.90968117679,353.909681176786,2099.90968117679,448.909681176786
"post.theta_present",498.006563378418,130.006563378418,726.006563378418,127.006563378418
"opt.theta_absent",27.909681176786,NA,NA,NA
"opt.theta_present",9.00656337841812,NA,NA,NA
"max.spread_absent",3.31982252871441,NA,NA,NA
"max.spread_present",3.31982252871442,NA,NA,NA
