"","AA","AB","BA","BB"
"EV_absent",0.587603962693197,0.600023581167064,0.542761822410884,0.585596282741611
"EV_present",0.412396037306803,0.399976418832936,0.457238177589116,0.414403717258389
"SD_absent",0.00723445061482534,0.0178163496743818,0.0192736100346245,0.0540473128962231
"SD_present",0.00723445061482534,0.0178163496743818,0.0192736100346245,0.0540473128962231
"post.theta_absent",2720.06319467307,453.063194673072,362.063194673072,48.0631946730719
"post.theta_present",1909.01245384036,302.012453840359,305.012453840359,34.0124538403586
"opt.theta_absent",15.0631946730719,NA,NA,NA
"opt.theta_present",11.0124538403586,NA,NA,NA
"max.spread_absent",2.18166652778945,NA,NA,NA
"max.spread_present",2.18166652778945,NA,NA,NA
