"","AA","AB","BA","BB"
"EV_absent",0.626118904036442,0.594891086009723,0.562970652897939,0.582126059848714
"EV_present",0.373881095963558,0.405108913990277,0.437029347102061,0.417873940151286
"SD_absent",0.0218312339121293,0.0138675346094172,0.0143838719787712,0.00862737549811197
"SD_present",0.0218312339121293,0.0138675346094172,0.0143838719787712,0.00862737549811197
"post.theta_absent",306.906066137958,744.906066137958,668.906066137958,1901.90606613796
"post.theta_present",183.266110679267,507.266110679267,519.266110679267,1365.26611067927
"opt.theta_absent",24.9060661379582,NA,NA,NA
"opt.theta_present",17.2661106792668,NA,NA,NA
"max.spread_absent",2.4154192857154,NA,NA,NA
"max.spread_present",2.4154192857154,NA,NA,NA
