"","AA","AB","BA","BB"
"EV_absent",0.731783996505462,0.720813480906766,0.769705733758165,0.709908794190106
"EV_present",0.268216003494538,0.279186519093234,0.230294266241835,0.290091205809894
"SD_absent",0.0123878029192442,0.0115788309981759,0.0150170890073115,0.00885393766610611
"SD_present",0.0123878029192442,0.0115788309981759,0.0150170890073115,0.00885393766610611
"post.theta_absent",935.238213002615,1081.23821300262,604.238213002615,1864.23821300262
"post.theta_present",342.78674718881,418.78674718881,180.78674718881,761.78674718881
"opt.theta_absent",29.2382130026151,NA,NA,NA
"opt.theta_present",10.7867471888104,NA,NA,NA
"max.spread_absent",3.43012470808556,NA,NA,NA
"max.spread_present",3.43012470808556,NA,NA,NA
