"","00","01","10","11"
"EV_n",0.746821891875391,0.767741144221676,0.759476705036065,0.766527696218877
"EV_y",0.253178108124609,0.232258855778324,0.240523294963935,0.233472303781123
"SD_n",0.0118456519360656,0.0127407700148826,0.00913824618837016,0.00989046473788706
"SD_y",0.0118456519360656,0.0127407700148826,0.00913824618837016,0.00989046473788706
"post.theta_n",1005.58752444142,842.587524441416,1660.58752444142,1401.58752444142
"post.theta_y",340.901558673464,254.901558673464,525.901558673464,426.901558673464
"opt.theta_n",81.5875244414156,NA,NA,NA
"opt.theta_y",25.9015586734641,NA,NA,NA
"max.spread_n",1.27696000884029,NA,NA,NA
"max.spread_y",1.27696000884029,NA,NA,NA
