"","AA","AB","BA","BB"
"EV_absent",0.751505495002091,0.733405170370562,0.76311463891194,0.772036203734535
"EV_present",0.248494504997909,0.266594829629438,0.23688536108806,0.227963796265465
"SD_absent",0.0138278993898149,0.0149343414951695,0.00860973437416705,0.00936285639182153
"SD_present",0.0138278993898149,0.0149343414951695,0.00860973437416705,0.00936285639182153
"post.theta_absent",733.202235634556,642.202235634556,1860.20223563456,1549.20223563456
"post.theta_present",242.442307899375,233.442307899375,577.442307899375,457.442307899375
"opt.theta_absent",50.2022356345563,NA,NA,NA
"opt.theta_present",16.4423078993755,NA,NA,NA
"max.spread_absent",2.19163057858392,NA,NA,NA
"max.spread_present",2.19163057858391,NA,NA,NA
