"","AA","AB","BA","BB"
"EV_absent",0.76417055354095,0.780578048457461,0.74936897671576,0.753577824012942
"EV_present",0.23582944645905,0.219421951542539,0.250631023284241,0.246422175987058
"SD_absent",0.0173176935635894,0.0105807267318154,0.0125740100574104,0.00785988302207715
"SD_present",0.0173176935635894,0.0105807267318154,0.0125740100574104,0.00785988302207715
"post.theta_absent",458.432285647957,1193.43228564796,889.432285647957,2264.43228564796
"post.theta_present",141.476050944851,335.476050944851,297.476050944851,740.476050944851
"opt.theta_absent",55.4322856479573,NA,NA,NA
"opt.theta_present",17.4760509448514,NA,NA,NA
"max.spread_absent",2.04847439739007,NA,NA,NA
"max.spread_present",2.04847439739006,NA,NA,NA
