"","AA","AB","BA","BB"
"EV_absent",0.607059072769446,0.575759921584722,0.566012138078574,0.583958551010982
"EV_present",0.392940927230554,0.424240078415278,0.433987861921426,0.416041448989018
"SD_absent",0.0115091392684703,0.0119417927771366,0.013116366127911,0.0132166810016204
"SD_present",0.0115091392684703,0.0119417927771366,0.013116366127911,0.0132166810016204
"post.theta_absent",1092.60265815574,985.602658155738,807.602658155738,811.602658155738
"post.theta_present",707.22656302896,726.22656302896,619.22656302896,578.22656302896
"opt.theta_absent",43.6026581557376,NA,NA,NA
"opt.theta_present",31.2265630289604,NA,NA,NA
"max.spread_absent",2.35227204571948,NA,NA,NA
"max.spread_present",2.35227204571948,NA,NA,NA
