"","00","01","10","11"
"EV_n",0.750371156583797,0.767779595685403,0.760107362459241,0.756611235891233
"EV_y",0.249628843416203,0.232220404314597,0.239892637540758,0.243388764108768
"SD_n",0.0135694704433489,0.00872465111905164,0.0144005697760318,0.00904421466833856
"SD_y",0.0135694704433489,0.00872465111905164,0.0144005697760318,0.00904421466833856
"post.theta_n",762.5952692073,1797.5952692073,667.5952692073,1702.5952692073
"post.theta_y",253.695485729438,543.695485729438,210.695485729438,547.695485729438
"opt.theta_n",86.5952692072997,NA,NA,NA
"opt.theta_y",27.6954857294379,NA,NA,NA
"max.spread_n",1.07910674975283,NA,NA,NA
"max.spread_y",1.07910674975283,NA,NA,NA
