"","00","01","10","11"
"EV_n",0.580695502373504,0.583060414762014,0.622012194179255,0.584416600955042
"EV_y",0.419304497626496,0.416939585237987,0.377987805820745,0.415583399044958
"SD_n",0.0110593645907408,0.00851261503010218,0.0260768204473681,0.0211929021331661
"SD_y",0.0110593645907408,0.00851261503010218,0.0260768204473681,0.0211929021331661
"post.theta_n",1155.44129191967,1955.44129191967,214.441291919666,315.441291919666
"post.theta_y",834.312868732476,1398.31286873248,130.312868732476,224.312868732476
"opt.theta_n",29.4412919196663,NA,NA,NA
"opt.theta_y",20.3128687324757,NA,NA,NA
"max.spread_n",1.45866112368869,NA,NA,NA
"max.spread_y",1.45866112368868,NA,NA,NA
