"","AA","AB","BA","BB"
"EV_absent",0.579948686824402,0.617849341111899,0.566875380997427,0.486357761787198
"EV_present",0.420051313175598,0.382150658888101,0.433124619002574,0.513642238212802
"SD_absent",0.00776529601373228,0.0133543566067598,0.0213638575300445,0.0361700887615432
"SD_present",0.00776529601373228,0.0133543566067598,0.0213638575300445,0.0361700887615432
"post.theta_absent",2342.38317981119,817.383179811193,304.383179811193,92.3831798111935
"post.theta_present",1696.56583934647,505.565839346467,232.565839346467,97.5658393464674
"opt.theta_absent",8.38317981119349,NA,NA,NA
"opt.theta_present",6.56583934646744,NA,NA,NA
"max.spread_absent",3.41034887305218,NA,NA,NA
"max.spread_present",3.41034887305218,NA,NA,NA
