"","00","01","10","11"
"EV_n",0.592868111559618,0.565615002665463,0.58506163372251,0.553192917068707
"EV_y",0.407131888440382,0.434384997334537,0.41493836627749,0.446807082931293
"SD_n",0.0104146357825971,0.0248340018879317,0.00883315337776111,0.0218149329058283
"SD_y",0.0104146357825971,0.0248340018879317,0.00883315337776111,0.0218149329058283
"post.theta_n",1318.76657544628,224.766575446285,1819.76657544628,286.766575446285
"post.theta_y",905.617819216289,172.617819216289,1290.61781921629,231.617819216289
"opt.theta_n",31.7665754462849,NA,NA,NA
"opt.theta_y",23.6178192162887,NA,NA,NA
"max.spread_n",1.6412711450345,NA,NA,NA
"max.spread_y",1.6412711450345,NA,NA,NA
