"","00","01","10","11"
"EV_n",0.734635756341485,0.727279789964388,0.721593996914906,0.712666425179767
"EV_y",0.265364243658515,0.272720210035612,0.278406003085094,0.287333574820233
"SD_n",0.0120749374379465,0.00855660809724826,0.0163660278021479,0.0111434745575399
"SD_y",0.0120749374379465,0.00855660809724826,0.0163660278021479,0.0111434745575399
"post.theta_n",981.503406320212,1969.50340632021,540.503406320212,1174.50340632021
"post.theta_y",354.537479040633,738.537479040633,208.537479040633,473.537479040633
"opt.theta_n",74.5034063202117,NA,NA,NA
"opt.theta_y",28.5374790406329,NA,NA,NA
"max.spread_n",1.33705761714347,NA,NA,NA
"max.spread_y",1.33705761714347,NA,NA,NA
