"","00","01","10","11"
"EV_n",0.761675912986357,0.780273220520579,0.754366092541559,0.72860711664748
"EV_y",0.238324087013643,0.219726779479421,0.245633907458441,0.27139288335252
"SD_n",0.0107122101283595,0.00861152353080527,0.0138577681765277,0.0119620901155356
"SD_y",0.0107122101283595,0.00861152353080527,0.0138577681765277,0.0119620901155356
"post.theta_n",1204.13613507669,1803.13613507669,727.136135076685,1006.13613507669
"post.theta_y",376.767389042311,507.767389042311,236.767389042311,374.767389042311
"opt.theta_n",39.1361350766853,NA,NA,NA
"opt.theta_y",12.7673890423112,NA,NA,NA
"max.spread_n",3.50530556801571,NA,NA,NA
"max.spread_y",3.50530556801571,NA,NA,NA
