"","AA","AB","BA","BB"
"EV_absent",0.723221763329077,0.721087599705533,0.736911716654876,0.686834975421726
"EV_present",0.276778236670923,0.278912400294467,0.263088283345124,0.313165024578274
"SD_absent",0.00804783669669617,0.0158100581453754,0.0102297665878395,0.0210893059707265
"SD_present",0.00804783669669617,0.0158100581453754,0.0102297665878395,0.0210893059707265
"post.theta_absent",2234.47786879276,579.477868792758,1364.47786879276,331.477868792759
"post.theta_present",855.138597541424,224.138597541424,487.138597541424,151.138597541424
"opt.theta_absent",35.4778687927585,NA,NA,NA
"opt.theta_present",14.1385975414243,NA,NA,NA
"max.spread_absent",2.1364315578438,NA,NA,NA
"max.spread_present",2.1364315578438,NA,NA,NA
