"","00","01","10","11"
"EV_n",0.751382748585402,0.769098628159758,0.715821842293459,0.7613991743001
"EV_y",0.248617251414598,0.230901371840242,0.284178157706541,0.2386008256999
"SD_n",0.011769816230513,0.00734413987277924,0.021063229781401,0.0128076362877935
"SD_y",0.011769816230513,0.00734413987277924,0.021063229781401,0.0128076362877935
"post.theta_n",1012.49330641566,2531.49330641566,327.493306415661,842.493306415661
"post.theta_y",335.013418115667,760.013418115667,130.013418115667,264.013418115667
"opt.theta_n",32.4933064156611,NA,NA,NA
"opt.theta_y",11.0134181156666,NA,NA,NA
"max.spread_n",2.38835873477772,NA,NA,NA
"max.spread_y",2.38835873477772,NA,NA,NA
