"","AA","AB","BA","BB"
"EV_absent",0.759592723972052,0.762900669200628,0.730654653796885,0.788542048802996
"EV_present",0.240407276027948,0.237099330799372,0.269345346203115,0.211457951197004
"SD_absent",0.00808234684697055,0.00884618215823389,0.0180288378483335,0.0185905970368208
"SD_present",0.00808234684697055,0.0088461821582339,0.0180288378483335,0.0185905970368208
"post.theta_absent",2122.65223423172,1762.65223423172,441.652234231724,379.652234231724
"post.theta_present",671.808754193731,547.808754193731,162.808754193731,101.808754193731
"opt.theta_absent",30.652234231724,NA,NA,NA
"opt.theta_present",9.80875419373135,NA,NA,NA
"max.spread_absent",2.23530233078365,NA,NA,NA
"max.spread_present",2.23530233078365,NA,NA,NA
