"","00","01","10","11"
"EV_n",0.761196111678582,0.76651234418954,0.757969526428545,0.737029589742641
"EV_y",0.238803888321418,0.23348765581046,0.242030473571455,0.26297041025736
"SD_n",0.0067846286604192,0.0168016175831509,0.011294923669866,0.0286583476445105
"SD_y",0.0067846286604192,0.0168016175831509,0.011294923669866,0.0286583476445105
"post.theta_n",3005.19294700797,485.19294700797,1089.19294700797,173.19294700797
"post.theta_y",942.794832883535,147.794832883535,347.794832883535,61.7948328835353
"opt.theta_n",42.1929470079703,NA,NA,NA
"opt.theta_y",13.7948328835353,NA,NA,NA
"max.spread_n",0.887489340312014,NA,NA,NA
"max.spread_y",0.887489340312016,NA,NA,NA
