"","AA","AB","BA","BB"
"EV_absent",0.75071978543589,0.777712523073516,0.759765313261383,0.728044896159772
"EV_present",0.24928021456411,0.222287476926484,0.240234686738617,0.271955103840228
"SD_absent",0.0126436830205973,0.00744774231319463,0.0178378645072355,0.0120014931038915
"SD_present",0.0126436830205973,0.00744774231319463,0.0178378645072355,0.0120014931038915
"post.theta_absent",878.062001267359,2423.06200126736,435.062001267359,1000.06200126736
"post.theta_present",291.564826614272,692.564826614272,137.564826614272,373.564826614272
"opt.theta_absent",38.0620012673589,NA,NA,NA
"opt.theta_present",12.5648266142717,NA,NA,NA
"max.spread_absent",3.51638842657632,NA,NA,NA
"max.spread_present",3.51638842657632,NA,NA,NA
