"","AA","AB","BA","BB"
"EV_absent",0.584318540435244,0.60594284426986,0.56456807179912,0.589172303320409
"EV_present",0.415681459564756,0.39405715573014,0.43543192820088,0.410827696679591
"SD_absent",0.00851234079889838,0.0146007108270937,0.0136155764254236,0.0221116065834224
"SD_present",0.00851234079889838,0.0146007108270937,0.0136155764254236,0.0221116065834224
"post.theta_absent",1958.08888767163,678.088887671627,748.088887671627,291.088887671627
"post.theta_present",1392.97521892526,440.975218925259,576.975218925259,202.975218925259
"opt.theta_absent",38.0888876716271,NA,NA,NA
"opt.theta_present",26.9752189252586,NA,NA,NA
"max.spread_absent",2.07246027478818,NA,NA,NA
"max.spread_present",2.07246027478818,NA,NA,NA
