"","00","01","10","11"
"EV_n",0.713608726427647,0.691122280226846,0.729563355539825,0.727367472144547
"EV_y",0.286391273572353,0.308877719773154,0.270436644460175,0.272632527855453
"SD_n",0.0112998179751358,0.215922972182732,0.0100112402262572,0.00895370755092507
"SD_y",0.0112998179751358,0.215922972182732,0.0100112402262572,0.00895370755092507
"post.theta_n",1141.47333087466,2.47333087465723,1435.47333087466,1798.47333087466
"post.theta_y",458.105385866822,1.10538586682217,532.105385866822,674.105385866822
"opt.theta_n",2.47333087465723,NA,NA,NA
"opt.theta_y",1.10538586682217,NA,NA,NA
"max.spread_n",1.05682783605436,NA,NA,NA
"max.spread_y",1.05682783605436,NA,NA,NA
