"","00","01","10","11"
"EV_n",0.766192753406826,0.766687522206904,0.75814167296108,0.757572337981339
"EV_y",0.233807246593174,0.233312477793096,0.24185832703892,0.242427662018661
"SD_n",0.0128174935142021,0.0147840266725827,0.00820991256120777,0.00982800260216625
"SD_y",0.0128174935142021,0.0147840266725827,0.00820991256120777,0.00982800260216625
"post.theta_n",834.697988310558,626.697988310558,2061.69798831056,1439.69798831056
"post.theta_y",254.711934452516,190.711934452516,657.711934452516,460.711934452516
"opt.theta_n",94.697988310558,NA,NA,NA
"opt.theta_y",29.7119344525164,NA,NA,NA
"max.spread_n",0.533715301825668,NA,NA,NA
"max.spread_y",0.533715301825654,NA,NA,NA
