"","00","01","10","11"
"EV_n",0.727383750026828,0.729854018628626,0.712099487531553,0.690494157214273
"EV_y",0.272616249973172,0.270145981371374,0.287900512468447,0.309505842785727
"SD_n",0.00738198038228414,0.012063251677338,0.0142409337441617,0.0311749992647215
"SD_y",0.00738198038228414,0.012063251677338,0.0142409337441617,0.0311749992647215
"post.theta_n",2646.14592892408,988.145928924084,719.145928924084,151.145928924084
"post.theta_y",991.749375757228,365.749375757228,290.749375757228,67.7493757572279
"opt.theta_n",34.145928924084,NA,NA,NA
"opt.theta_y",13.7493757572279,NA,NA,NA
"max.spread_n",1.17746692841491,NA,NA,NA
"max.spread_y",1.17746692841491,NA,NA,NA
