"","AA","AB","BA","BB"
"EV_absent",0.727884879683882,0.741295325757341,0.700885527046826,0.702830423917964
"EV_present",0.272115120316118,0.258704674242659,0.299114472953174,0.297169576082036
"SD_absent",0.00786390333946934,0.0115248166409865,0.0137314261692205,0.0206484719532238
"SD_present",0.00786390333946934,0.0115248166409865,0.0137314261692205,0.0206484719532238
"post.theta_absent",2330.59129628131,1069.59129628131,778.59129628131,343.59129628131
"post.theta_present",871.276693191802,373.276693191802,332.276693191802,145.276693191802
"opt.theta_absent",38.5912962813101,NA,NA,NA
"opt.theta_present",15.2766931918023,NA,NA,NA
"max.spread_absent",2.25414412625331,NA,NA,NA
"max.spread_present",2.25414412625332,NA,NA,NA
