"","00","01","10","11"
"EV_n",0.717141802244069,0.721037919857169,0.748539177006251,0.732802288111621
"EV_y",0.282858197755931,0.278962080142831,0.251460822993749,0.267197711888379
"SD_n",0.011593658645983,0.00806400995433261,0.0184634720821145,0.0129522790288159
"SD_y",0.011593658645983,0.00806400995433261,0.0184634720821145,0.0129522790288159
"post.theta_n",1081.55836031513,2229.55836031513,412.558360315129,854.558360315129
"post.theta_y",426.592966146016,862.592966146016,138.592966146016,311.592966146016
"opt.theta_n",52.5583603151294,NA,NA,NA
"opt.theta_y",19.5929661460158,NA,NA,NA
"max.spread_n",1.44013636673906,NA,NA,NA
"max.spread_y",1.44013636673906,NA,NA,NA
