"","AA","AB","BA","BB"
"EV_absent",0.591802878998578,0.586491599353647,0.569937324305376,0.524148255452647
"EV_present",0.408197121001422,0.413508400646353,0.430062675694624,0.475851744547353
"SD_absent",0.00938507022252639,0.00955443665807802,0.025308881085616,0.0255637543349525
"SD_present",0.00938507022252639,0.00955443665807802,0.025308881085616,0.0255637543349525
"post.theta_absent",1622.52222599851,1557.52222599851,217.522225998513,199.522225998513
"post.theta_present",1119.13768066512,1098.13768066512,164.137680665125,181.137680665125
"opt.theta_absent",18.5222259985133,NA,NA,NA
"opt.theta_present",14.1376806651248,NA,NA,NA
"max.spread_absent",2.48437408487811,NA,NA,NA
"max.spread_present",2.48437408487812,NA,NA,NA
