"","00","01","10","11"
"EV_n",0.725908342296759,0.699648795201793,0.726726558712595,0.723689841412061
"EV_y",0.274091657703241,0.300351204798207,0.273273441287405,0.276310158587939
"SD_n",0.00852881186962622,0.0214842014963363,0.00862395476825041,0.0214829690601511
"SD_y",0.00852881186962622,0.0214842014963363,0.00862395476825041,0.0214829690601511
"post.theta_n",1984.83092637997,317.83092637997,1939.83092637997,312.83092637997
"post.theta_y",749.441172078087,136.441172078087,729.441172078087,119.441172078087
"opt.theta_n",46.8309263799701,NA,NA,NA
"opt.theta_y",18.4411720780872,NA,NA,NA
"max.spread_n",1.16964288386032,NA,NA,NA
"max.spread_y",1.16964288386033,NA,NA,NA
