"","AA","AB","BA","BB"
"EV_absent",0.715554607200834,0.724100908727204,0.729912718203622,0.739115969450428
"EV_present",0.284445392799166,0.275899091272796,0.270087281796378,0.260884030549572
"SD_absent",0.00933000783649826,0.0110297202086161,0.0114368172749181,0.0141270456469729
"SD_present",0.00933000783649826,0.0110297202086161,0.0114368172749181,0.0141270456469729
"post.theta_absent",1672.37886798936,1188.37886798936,1099.37886798936,713.378867989357
"post.theta_present",664.799666198982,452.799666198982,406.799666198982,251.799666198981
"opt.theta_absent",76.3788679893568,NA,NA,NA
"opt.theta_present",28.7996661989815,NA,NA,NA
"max.spread_absent",1.39169889749233,NA,NA,NA
"max.spread_present",1.39169889749234,NA,NA,NA
