"","00","01","10","11"
"EV_n",0.593621348394567,0.574859597693888,0.572739459701462,0.596348330118817
"EV_y",0.406378651605433,0.425140402306112,0.427260540298538,0.403651669881183
"SD_n",0.00971277450098635,0.00988109059898654,0.0191809361395291,0.019514085517294
"SD_y",0.00971277450098635,0.00988109059898654,0.0191809361395291,0.019514085517294
"post.theta_n",1517.37675141521,1438.37675141521,380.376751415206,376.376751415206
"post.theta_y",1038.75899996724,1063.75899996724,283.75899996724,254.75899996724
"opt.theta_n",47.3767514152063,NA,NA,NA
"opt.theta_y",33.7589999672396,NA,NA,NA
"max.spread_n",1.35410462629133,NA,NA,NA
"max.spread_y",1.35410462629133,NA,NA,NA
