"","AA","AB","BA","BB"
"EV_absent",0.570885869548589,0.596103972891836,0.542160829006259,0.590056064900734
"EV_present",0.429114130451411,0.403896027108164,0.457839170993741,0.409943935099266
"SD_absent",0.0123359548493058,0.00889963230449883,0.021768607977948,0.0151720855485656
"SD_present",0.0123359548493058,0.00889963230449883,0.021768607977948,0.0151720855485656
"post.theta_absent",918.451014195965,1811.45101419596,283.451014195965,619.451014195965
"post.theta_present",690.366199868559,1227.36619986856,239.366199868559,430.366199868559
"opt.theta_absent",27.4510141959648,NA,NA,NA
"opt.theta_present",20.366199868559,NA,NA,NA
"max.spread_absent",2.29373872241662,NA,NA,NA
"max.spread_present",2.29373872241662,NA,NA,NA
