"","AA","AB","BA","BB"
"EV_absent",0.586055065728925,0.59867468601086,0.55927609361709,0.599036941436536
"EV_present",0.413944934271075,0.40132531398914,0.44072390638291,0.400963058563464
"SD_absent",0.00875482489567835,0.0135890798329433,0.0139254191453079,0.0210108489000048
"SD_present",0.00875482489567835,0.0135890798329433,0.0139254191453079,0.0210108489000048
"post.theta_absent",1854.33099086554,778.330990865545,710.330990865545,325.330990865545
"post.theta_present",1309.75903975156,521.759039751559,559.759039751559,217.759039751559
"opt.theta_absent",36.3309908655446,NA,NA,NA
"opt.theta_present",25.7590397515594,NA,NA,NA
"max.spread_absent",2.02489099638642,NA,NA,NA
"max.spread_present",2.02489099638642,NA,NA,NA
