"","00","01","10","11"
"EV_n",0.60032841086258,0.578737805360909,0.575526038252574,0.574702069239419
"EV_y",0.39967158913742,0.421262194639091,0.424473961747426,0.425297930760581
"SD_n",0.0106230176325496,0.0130747299031269,0.0178682201365306,0.0108086225587583
"SD_y",0.0106230176325496,0.0130747299031269,0.0178682201365306,0.0108086225587583
"post.theta_n",1275.79517850965,824.795178509651,439.795178509651,1201.79517850965
"post.theta_y",849.366908482916,600.366908482916,324.366908482916,889.366908482916
"opt.theta_n",54.7951785096514,NA,NA,NA
"opt.theta_y",39.3669084829161,NA,NA,NA
"max.spread_n",1.69094668288549,NA,NA,NA
"max.spread_y",1.69094668288549,NA,NA,NA
