"","AA","AB","BA","BB"
"EV_absent",0.754441989940302,0.759169284523387,0.782027048461568,0.760838355765953
"EV_present",0.245558010059698,0.240830715476613,0.217972951538432,0.239161644234047
"SD_absent",0.00664200622510779,0.0168448258988102,0.011997019078485,0.0286074894564242
"SD_present",0.00664200622510779,0.0168448258988102,0.011997019078485,0.0286074894564242
"post.theta_absent",3167.40662382026,488.406623820259,925.406623820259,168.40662382026
"post.theta_present",1030.93687515558,154.936875155579,257.936875155579,52.9368751555785
"opt.theta_absent",41.4066238202595,NA,NA,NA
"opt.theta_present",12.9368751555785,NA,NA,NA
"max.spread_absent",2.01160795958039,NA,NA,NA
"max.spread_present",2.01160795958039,NA,NA,NA
