"","00","01","10","11"
"EV_n",0.764436474354414,0.774654846664517,0.752117517741846,0.772126167708855
"EV_y",0.235563525645586,0.225345153335483,0.247882482258154,0.227873832291145
"SD_n",0.012360964423943,0.0178391289362506,0.00750894299621559,0.0114351766836181
"SD_y",0.012360964423943,0.0178391289362506,0.00750894299621559,0.0114351766836181
"post.theta_n",900.155369015802,424.155369015802,2486.1553690158,1038.1553690158
"post.theta_y",277.385733763218,123.385733763217,819.385733763217,306.385733763218
"opt.theta_n",66.1553690158018,NA,NA,NA
"opt.theta_y",20.3857337632175,NA,NA,NA
"max.spread_n",1.46260071869807,NA,NA,NA
"max.spread_y",1.46260071869807,NA,NA,NA
