"","AA","AB","BA","BB"
"EV_absent",0.569894463312007,0.576606303891568,0.597280968814196,0.607481993955722
"EV_present",0.430105536687993,0.423393696108432,0.402719031185804,0.392518006044278
"SD_absent",0.0115037531636523,0.0107789658695694,0.0149292268404637,0.0135788149986328
"SD_present",0.0115037531636523,0.0107789658695694,0.0149292268404637,0.0135788149986328
"post.theta_absent",1054.99466326474,1210.99466326474,643.994663264742,784.994663264742
"post.theta_present",796.215922522526,889.215922522526,434.215922522526,507.215922522526
"opt.theta_absent",42.9946632647416,NA,NA,NA
"opt.theta_present",30.2159225225264,NA,NA,NA
"max.spread_absent",2.11205717757746,NA,NA,NA
"max.spread_present",2.11205717757747,NA,NA,NA
