"","AA","AB","BA","BB"
"EV_absent",0.727997199470819,0.729478792506503,0.714963728440997,0.678252037672166
"EV_present",0.272002800529181,0.270521207493497,0.285036271559003,0.321747962327834
"SD_absent",0.00681676734525505,0.0173133864154381,0.0140297737603993,0.0309824645911442
"SD_present",0.00681676734525505,0.0173133864154381,0.0140297737603993,0.0309824645911442
"post.theta_absent",3101.51525824639,479.515258246395,739.515258246395,153.515258246395
"post.theta_present",1158.82428770363,177.824287703626,294.824287703627,72.8242877036265
"opt.theta_absent",26.5152582463947,NA,NA,NA
"opt.theta_present",10.8242877036265,NA,NA,NA
"max.spread_absent",1.56808478427454,NA,NA,NA
"max.spread_present",1.56808478427454,NA,NA,NA
