"","AA","AB","BA","BB"
"EV_absent",0.581644301996586,0.587452219956,0.614096934475591,0.55047956231534
"EV_present",0.418355698003414,0.412547780044,0.385903065524409,0.44952043768466
"SD_absent",0.0101978580294715,0.00932875448320832,0.021128943490084,0.0213114401861178
"SD_present",0.0101978580294715,0.00932875448320832,0.021128943490084,0.0213114401861178
"post.theta_absent",1360.37008300429,1635.37008300429,325.370083004292,299.370083004292
"post.theta_present",978.464971916056,1148.46497191606,204.464971916056,244.464971916056
"opt.theta_absent",24.3700830042916,NA,NA,NA
"opt.theta_present",17.4649719160559,NA,NA,NA
"max.spread_absent",2.11986110734738,NA,NA,NA
"max.spread_present",2.11986110734738,NA,NA,NA
