"","00","01","10","11"
"EV_n",0.556227549257204,0.60184326167221,0.567614196166557,0.591649473081241
"EV_y",0.443772450742796,0.39815673832779,0.432385803833443,0.408350526918759
"SD_n",0.0194835663318071,0.0142248684116103,0.0127818051158674,0.0090879891589967
"SD_y",0.0194835663318071,0.0142248684116103,0.0127818051158674,0.0090879891589967
"post.theta_n",361.127041418247,712.127041418247,852.127041418247,1730.12704141825
"post.theta_y",288.116315730284,471.116315730284,649.116315730284,1194.11631573028
"opt.theta_n",33.1270414182472,NA,NA,NA
"opt.theta_y",24.1163157302839,NA,NA,NA
"max.spread_n",1.89090320498406,NA,NA,NA
"max.spread_y",1.89090320498406,NA,NA,NA
