"","AA","AB","BA","BB"
"EV_absent",0.742520585662075,0.779922680203364,0.768557223046682,0.746868397588022
"EV_present",0.257479414337925,0.220077319796636,0.231442776953318,0.253131602411978
"SD_absent",0.0131490385806739,0.00953288613000814,0.0121107632400062,0.00953199186488869
"SD_present",0.0131490385806739,0.00953288613000814,0.0121107632400062,0.00953199186488869
"post.theta_absent",820.311080891482,1472.31108089148,931.311080891482,1553.31108089148
"post.theta_present",284.454358251252,415.454358251252,280.454358251252,526.454358251252
"opt.theta_absent",48.3110808914817,NA,NA,NA
"opt.theta_present",15.4543582512516,NA,NA,NA
"max.spread_absent",2.45193358857151,NA,NA,NA
"max.spread_present",2.45193358857151,NA,NA,NA
