"","AA","AB","BA","BB"
"EV_absent",0.587273927927466,0.578898748321698,0.575474315731967,0.599705781002679
"EV_present",0.412726072072534,0.421101251678302,0.424525684268033,0.400294218997321
"SD_absent",0.0099022148865527,0.0103882458696106,0.016943981903853,0.0169563016205369
"SD_present",0.00990221488655271,0.0103882458696106,0.016943981903853,0.0169563016205369
"post.theta_absent",1451.1186613789,1307.1186613789,489.118661378902,500.118661378902
"post.theta_present",1019.82137592194,950.821375921935,360.821375921935,333.821375921935
"opt.theta_absent",56.1186613789021,NA,NA,NA
"opt.theta_present",39.8213759219353,NA,NA,NA
"max.spread_absent",1.04634365282157,NA,NA,NA
"max.spread_present",1.04634365282157,NA,NA,NA
