"","00","01","10","11"
"EV_n",0.720841058592905,0.737029698720513,0.721587143567551,0.712211699012272
"EV_y",0.279158941407095,0.262970301279487,0.278412856432449,0.287788300987728
"SD_n",0.00741778248523355,0.0112472173512816,0.0160575126223036,0.0238230202660397
"SD_y",0.00741778248523355,0.0112472173512816,0.0160575126223036,0.0238230202660397
"post.theta_n",2635.50362318274,1128.50362318274,561.503623182744,256.503623182745
"post.theta_y",1020.64719087784,402.647190877844,216.647190877844,103.647190877844
"opt.theta_n",53.5036231827445,NA,NA,NA
"opt.theta_y",20.6471908778441,NA,NA,NA
"max.spread_n",1.20155613688579,NA,NA,NA
"max.spread_y",1.2015561368858,NA,NA,NA
