"","AA","AB","BA","BB"
"EV_absent",0.567878915345928,0.577110764216103,0.619916661178835,0.591370044475826
"EV_present",0.432121084654072,0.422889235783897,0.380083338821165,0.408629955524175
"SD_absent",0.0124231762425931,0.0102410650893053,0.0156420593909924,0.0132666171464563
"SD_present",0.0124231762425931,0.0102410650893053,0.0156420593909924,0.0132666171464563
"post.theta_absent",902.357069408336,1342.35706940834,596.357069408336,811.357069408336
"post.theta_present",686.638480564949,983.638480564949,365.638480564949,560.638480564949
"opt.theta_absent",32.357069408336,NA,NA,NA
"opt.theta_present",22.6384805649486,NA,NA,NA
"max.spread_absent",2.60511530371741,NA,NA,NA
"max.spread_present",2.60511530371741,NA,NA,NA
