"","AA","AB","BA","BB"
"EV_absent",0.738232360155929,0.768996895313567,0.768584600946039,0.757650767412204
"EV_present",0.261767639844071,0.231003104686433,0.231415399053961,0.242349232587796
"SD_absent",0.0111908374244218,0.00687617499602011,0.0248053390265236,0.0165785449747865
"SD_present",0.0111908374244218,0.00687617499602011,0.0248053390265236,0.0165785449747865
"post.theta_absent",1138.40134544158,2888.40134544158,221.401345441577,505.401345441577
"post.theta_present",403.662382571003,867.662382571003,66.6623825710028,161.662382571003
"opt.theta_absent",42.4013454415772,NA,NA,NA
"opt.theta_present",13.6623825710028,NA,NA,NA
"max.spread_absent",2.34225880905815,NA,NA,NA
"max.spread_present",2.34225880905816,NA,NA,NA
