"","AA","AB","BA","BB"
"EV_absent",0.758740436133766,0.801248003068537,0.754590869205878,0.779514280944649
"EV_present",0.241259563866234,0.198751996931464,0.245409130794122,0.220485719055351
"SD_absent",0.00960742546078428,0.0218295254370098,0.00744698956007264,0.0178870789514782
"SD_present",0.00960742546078428,0.0218295254370098,0.00744698956007264,0.0178870789514782
"post.theta_absent",1503.96561594693,266.965615946927,2518.96561594693,417.965615946927
"post.theta_present",478.221630604115,66.2216306041155,819.221630604115,118.221630604116
"opt.theta_absent",30.9656159469267,NA,NA,NA
"opt.theta_present",9.22163060411552,NA,NA,NA
"max.spread_absent",2.02287022798277,NA,NA,NA
"max.spread_present",2.02287022798276,NA,NA,NA
