"","AA","AB","BA","BB"
"EV_absent",0.777634037740168,0.740766591287014,0.760577712772824,0.753006222142886
"EV_present",0.222365962259832,0.259233408712986,0.239422287227176,0.246993777857114
"SD_absent",0.0106995704634299,0.0148443441415957,0.00861166533008601,0.0111895073427877
"SD_present",0.0106995704634299,0.0148443441415957,0.00861166533008601,0.0111895073427877
"post.theta_absent",1173.81195563399,644.81195563399,1866.81195563399,1117.81195563399
"post.theta_present",335.653806751012,225.653806751012,587.653806751012,366.653806751012
"opt.theta_absent",54.8119556339897,NA,NA,NA
"opt.theta_present",17.653806751012,NA,NA,NA
"max.spread_absent",2.01477892739163,NA,NA,NA
"max.spread_present",2.01477892739164,NA,NA,NA
