"","AA","AB","BA","BB"
"EV_absent",0.723085480638047,0.732636823337007,0.707667619108413,0.712108934938488
"EV_present",0.276914519361953,0.267363176662993,0.292332380891587,0.287891065061512
"SD_absent",0.00789882338526409,0.00960482158678803,0.0190458669386355,0.0221117918795913
"SD_present",0.00789882338526409,0.00960482158678803,0.0190458669386355,0.0221117918795913
"post.theta_absent",2319.87646199264,1554.87646199264,402.876461992638,297.876461992638
"post.theta_present",888.425355858262,567.425355858262,166.425355858263,120.425355858263
"opt.theta_absent",51.8764619926381,NA,NA,NA
"opt.theta_present",20.4253558582625,NA,NA,NA
"max.spread_absent",1.1705773784662,NA,NA,NA
"max.spread_present",1.1705773784662,NA,NA,NA
