"","00","01","10","11"
"EV_n",0.75484580399451,0.752761335956587,0.761200135385884,0.765169579855293
"EV_y",0.24515419600549,0.247238664043413,0.238799864614116,0.234830420144707
"SD_n",0.0121621008812172,0.0181483476464167,0.00753915592918968,0.0111125726644384
"SD_y",0.0121621008812172,0.0181483476464167,0.00753915592918968,0.0111125726644384
"post.theta_n",943.607404891827,424.607404891827,2433.60740489183,1112.60740489183
"post.theta_y",306.459032383738,139.459032383738,763.459032383738,341.459032383738
"opt.theta_n",82.6074048918269,NA,NA,NA
"opt.theta_y",26.4590323837381,NA,NA,NA
"max.spread_n",0.626655519968888,NA,NA,NA
"max.spread_y",0.626655519968886,NA,NA,NA
