"","AA","AB","BA","BB"
"EV_absent",0.773568695007066,0.739876159618956,0.768540485479262,0.735534102286397
"EV_present",0.226431304992934,0.260123840381044,0.231459514520738,0.264465897713603
"SD_absent",0.00738829403069946,0.0100202265570579,0.0161640741039481,0.021373072981698
"SD_present",0.00738829403069946,0.0100202265570579,0.0161640741039481,0.021373072981698
"post.theta_absent",2481.4786113387,1417.4786113387,522.478611338696,312.478611338696
"post.theta_present",726.353643708841,498.353643708841,157.353643708841,112.353643708841
"opt.theta_absent",37.4786113386962,NA,NA,NA
"opt.theta_present",12.3536437088413,NA,NA,NA
"max.spread_absent",2.70632090120111,NA,NA,NA
"max.spread_present",2.70632090120112,NA,NA,NA
