"","AA","AB","BA","BB"
"EV_absent",0.765690799954101,0.774380473051423,0.756472185583505,0.719243664271092
"EV_present",0.234309200045899,0.225619526948577,0.243527814416495,0.280756335728908
"SD_absent",0.0095558120526959,0.00869538751424489,0.0140160921465561,0.0142191664924897
"SD_present",0.0095558120526959,0.00869538751424489,0.0140160921465561,0.0142191664924897
"post.theta_absent",1503.6262582319,1788.6262582319,708.626258231898,717.626258231898
"post.theta_present",460.12498224537,521.12498224537,228.12498224537,280.12498224537
"opt.theta_absent",33.6262582318982,NA,NA,NA
"opt.theta_present",11.1249822453699,NA,NA,NA
"max.spread_absent",3.30810919381344,NA,NA,NA
"max.spread_present",3.30810919381343,NA,NA,NA
