"","00","01","10","11"
"EV_n",0.754485764562249,0.75592824965519,0.764763938994663,0.77996663377549
"EV_y",0.245514235437751,0.24407175034481,0.235236061005337,0.22003336622451
"SD_n",0.00820919074802875,0.0122142613224821,0.0105001560288704,0.0150005079455806
"SD_y",0.00820919074802875,0.0122142613224821,0.0105001560288704,0.0150005079455806
"post.theta_n",2073.09906488717,934.099064887168,1247.09906488717,594.099064887168
"post.theta_y",674.598986235077,301.598986235077,383.598986235077,167.598986235077
"opt.theta_n",66.0990648871684,NA,NA,NA
"opt.theta_y",20.5989862350769,NA,NA,NA
"max.spread_n",1.49011937186358,NA,NA,NA
"max.spread_y",1.49011937186358,NA,NA,NA
