"","AA","AB","BA","BB"
"EV_absent",0.58659071485683,0.588470766089302,0.553747313693282,0.615788578769205
"EV_present",0.41340928514317,0.411529233910698,0.446252686306718,0.384211421230795
"SD_absent",0.0113848006279169,0.00950779174729237,0.0150709188576107,0.0202151324481375
"SD_present",0.0113848006279169,0.00950779174729237,0.0150709188576107,0.0202151324481375
"post.theta_absent",1096.90129707459,1575.90129707459,601.901297074589,355.901297074589
"post.theta_present",773.058914181585,1102.05891418159,485.058914181585,222.058914181585
"opt.theta_absent",26.9012970745887,NA,NA,NA
"opt.theta_present",19.0589141815852,NA,NA,NA
"max.spread_absent",2.46051370220277,NA,NA,NA
"max.spread_present",2.46051370220277,NA,NA,NA
