"","AA","AB","BA","BB"
"EV_absent",0.602219836872563,0.576737111259741,0.561517028958139,0.596650485310658
"EV_present",0.397780163127437,0.423262888740259,0.438482971041861,0.403349514689342
"SD_absent",0.0110516869501823,0.0096428563196224,0.0154514120632569,0.0189201069729473
"SD_present",0.0110516869501823,0.0096428563196224,0.0154514120632569,0.0189201069729473
"post.theta_absent",1180.52338965396,1513.52338965396,578.523389653965,400.523389653965
"post.theta_present",779.763066176912,1110.76306617691,451.763066176912,270.763066176912
"opt.theta_absent",37.5233896539646,NA,NA,NA
"opt.theta_present",26.7630661769124,NA,NA,NA
"max.spread_absent",2.14259161861762,NA,NA,NA
"max.spread_present",2.14259161861762,NA,NA,NA
